benchmark;jvm;options;iteration;duration;CPU;DRAM;exitcode
avrora;J9;ConcurrentScavenge;3;35806795.28;2343480000.0;482930000.0;0
avrora;J9;ScvNoAdaptiveTenure;3;35025821.17;2291200000.0;470880000.0;0
avrora;J9;Balanced;3;34822877.553;2257660000.0;466350000.0;0
avrora;J9;Gencon;3;34562668.667;2273060000.0;467570000.0;0
avrora;J9;Metronome;3;33774328.839;2199530000.0;451840000.0;0
avrora;J9;Nogc;3;33330024.06;2174270000.0;445740000.0;0
avrora;J9;Optavgpause;3;35008838.710999995;2290310000.0;473450000.0;0
avrora;J9;Optthruput;3;35210628.376;2313750000.0;473300000.0;0
avrora;OPEN;default;3;72503564.17899999;3838960000.0;944690000.0;0
avrora;OPEN;G1;3;68659928.67999999;3552820000.0;897630000.0;0
avrora;OPEN;5Parallel;3;76819906.37;4204330000.0;1002250000.0;0
avrora;OPEN;5Concurent;3;76812940.60499999;4218920000.0;1001900000.0;0
avrora;OPEN;1Parallel;3;78011083.581;4290250000.0;1017700000.0;0
avrora;OPEN;1Concurent;3;77664027.88700001;4259760000.0;1013900000.0;0
avrora;OPEN;DisableExplicitGC;3;75993083.35000001;4181150000.0;995260000.0;0
avrora;OPEN;ParallelCG;3;75504756.866;4113350000.000001;987840000.0;0
avrora;OPEN;ParallelOldGC;3;76802288.252;4208190000.0;1002260000.0;0
avrora;OPEN;SerialGC;3;74779940.87;3932830000.0;974460000.0;0
avrora;OPEN;Epsilon;3;69765005.516;3535330000.0;909560000.0;0
h2;Graal;default;3;37965178.01400001;1844570000.0;509180000.0;0
h2;Graal;G1;3;38219358.937;1848730000.0;509620000.0;0
h2;Graal;5Parallel;3;38922943.41400001;1903510000.0;521800000.0;0
h2;Graal;5Concurent;3;37893338.465;1873230000.0;508790000.0;0
h2;Graal;1Parallel;3;42213135.201;2063610000.0;566890000.0;0
h2;Graal;1Concurent;3;38693400.095;1866880000.0;519570000.00000006;0
h2;Graal;DisableExplicitGC;3;40687083.279;1999700000.0;548520000.0;0
h2;Graal;ParallelCG;3;37516010.382;1909360000.0;501910000.0;0
h2;Graal;ParallelOldGC;3;39988074.879;2024480000.0;538080000.0;0
h2;J9;default;3;40347046.519;2075780000.0;535750000.0;0
h2;J9;ConcurrentScavenge;3;44790906.37899999;2269720000.0;595650000.0;0
h2;J9;ScvNoAdaptiveTenure;3;34330175.231;1914830000.0;463710000.0;0
h2;J9;Balanced;3;44053448.175;2197740000.0;585770000.0;0
h2;J9;Gencon;3;41724700.39200001;2281300000.0;561600000.0;0
h2;J9;Metronome;3;56578823.295;2874360000.0;755050000.0;0
h2;J9;Nogc;3;45690508.45999999;2257290000.0;604980000.0;0
h2;J9;Optavgpause;3;43906703.447;2153890000.0;577670000.0;0
h2;J9;Optthruput;3;44944585.974;2208080000.0;592880000.0;0
h2;OPEN;default;3;33176822.667000003;1658390000.0;439860000.0;0
h2;OPEN;G1;3;32673558.309;1684240000.0;441650000.0;0
h2;OPEN;5Parallel;3;31629907.303000003;1517710000.0;415550000.0;0
h2;OPEN;5Concurent;3;35003604.657;1713680000.0;464750000.0;0
h2;OPEN;1Parallel;3;38401351.82600001;1994440000.0;513260000.0;0
h2;OPEN;1Concurent;3;33429347.688;1655780000.0;448140000.0;0
h2;OPEN;DisableExplicitGC;3;34858912.139;1707350000.0;463520000.0;0
h2;OPEN;ParallelCG;3;33247560.835;1651790000.0;442690000.0;0
h2;OPEN;ParallelOldGC;3;31661961.582;1571660000.0;420080000.0;0
h2;OPEN;SerialGC;3;34520501.885;1649310000.0;457010000.0;0
h2;OPEN;Epsilon;3;13452934.277;665230000.0;175930000.0;0
lusearch;Graal;default;3;3196659.713;188500000.0;45700000.0;0
lusearch;Graal;G1;3;3033119.607000001;195470000.0;46770000.0;0
lusearch;Graal;5Parallel;3;2983874.015;177990000.0;42480000.0;0
lusearch;Graal;5Concurent;3;3047486.4310000003;190510000.0;46020000.0;0
lusearch;Graal;1Parallel;3;3111750.875;184520000.0;44110000.0;0
lusearch;Graal;1Concurent;3;3203459.026;199360000.0;45170000.0;0
lusearch;Graal;DisableExplicitGC;3;3157368.5360000003;180930000.0;44100000.0;0
lusearch;Graal;ParallelCG;3;2941290.526;175610000.0;42700000.0;0
lusearch;Graal;ParallelOldGC;3;2958601.4450000008;182240000.0;44300000.0;0
lusearch;J9;default;3;3366396.666;201080000.0;42360000.0;0
lusearch;J9;ConcurrentScavenge;3;3575549.46;227360000.0;48180000.0;0
lusearch;J9;ScvNoAdaptiveTenure;3;3468763.635;213080000.0;44230000.0;0
lusearch;J9;Balanced;3;4650433.387999998;276490000.0;58670000.0;0
lusearch;J9;Gencon;3;3416279.673;199360000.0;42100000.0;0
lusearch;J9;Metronome;3;3794999.5510000004;236710000.0;49080000.0;0
lusearch;J9;Nogc;3;3472942.0160000008;210070000.0;43800000.0;0
lusearch;J9;Optavgpause;3;3749289.128;207030000.0;47010000.0;0
lusearch;J9;Optthruput;3;3541326.5310000004;223580000.0;47020000.0;0
lusearch;OPEN;default;3;3470534.8370000008;239280000.0;56650000.0;0
lusearch;OPEN;G1;3;3710344.605;254980000.0;59360000.0;0
lusearch;OPEN;5Parallel;3;3235854.187000001;213110000.0;49570000.0;0
lusearch;OPEN;5Concurent;3;3128623.486;209110000.0;49380000.0;0
lusearch;OPEN;1Parallel;3;3232724.393;211520000.0;48890000.0;0
lusearch;OPEN;1Concurent;3;3324273.437;220370000.0;49910000.0;0
lusearch;OPEN;DisableExplicitGC;3;3333426.0239999997;225010000.0;52740000.0;0
lusearch;OPEN;ParallelCG;3;4253089.914;276110000.0;61620000.0;0
lusearch;OPEN;ParallelOldGC;3;3459722.8510000003;244770000.0;58190000.0;0
lusearch;OPEN;SerialGC;3;3443256.235000001;229560000.0;54330000.0;0
lusearch;OPEN;Epsilon;3;4338350.117;277530000.0;64060000.0;0
lusearch-fix;Graal;default;3;3101762.859;184020000.0;44510000.0;0
lusearch-fix;Graal;G1;3;3054095.3370000008;189930000.0;46050000.0;0
lusearch-fix;Graal;5Parallel;3;3096532.72;190690000.0;46490000.0;0
lusearch-fix;Graal;5Concurent;3;3137332.267;191960000.0;46120000.0;0
lusearch-fix;Graal;1Parallel;3;3439796.5510000004;197960000.0;48730000.0;0
lusearch-fix;Graal;1Concurent;3;2945939.973;178430000.0;41910000.0;0
lusearch-fix;Graal;DisableExplicitGC;3;3171179.504;203450000.0;48980000.0;0
lusearch-fix;Graal;ParallelCG;3;3288452.991000001;207050000.0;46930000.0;0
lusearch-fix;Graal;ParallelOldGC;3;3133738.356;194780000.0;47370000.0;0
lusearch-fix;J9;default;3;3373669.6;196680000.0;41420000.0;0
lusearch-fix;J9;ConcurrentScavenge;3;3502081.559;215620000.0;44120000.0;0
lusearch-fix;J9;ScvNoAdaptiveTenure;3;3619901.68;217340000.0;44790000.0;0
lusearch-fix;J9;Balanced;3;4319949.824;263450000.0;54850000.0;0
lusearch-fix;J9;Gencon;3;3643447.891;212830000.0;45950000.0;0
lusearch-fix;J9;Metronome;3;4048893.365;244230000.0;51540000.0;0
lusearch-fix;J9;Nogc;3;3759508.251;233280000.0;48410000.0;0
lusearch-fix;J9;Optavgpause;3;3730700.4439999997;201490000.0;46640000.0;0
lusearch-fix;J9;Optthruput;3;3604503.79;228740000.0;46080000.0;0
lusearch-fix;OPEN;default;3;3454226.057;232640000.0;54370000.0;0
lusearch-fix;OPEN;G1;3;3613282.1689999998;241070000.0;57560000.0;0
lusearch-fix;OPEN;5Parallel;3;3392100.075;228850000.0;53670000.0;0
lusearch-fix;OPEN;5Concurent;3;3493494.381;239890000.0;56510000.0;0
lusearch-fix;OPEN;1Parallel;3;3328529.02;218120000.0;51140000.0;0
lusearch-fix;OPEN;1Concurent;3;3725700.222;261910000.00000003;61720000.0;0
lusearch-fix;OPEN;DisableExplicitGC;3;4481943.862;314030000.0;71060000.0;0
lusearch-fix;OPEN;ParallelCG;3;3752691.751;257080000.0;59500000.0;0
lusearch-fix;OPEN;ParallelOldGC;3;4055739.164;286450000.0;65080000.0;0
lusearch-fix;OPEN;SerialGC;3;3556852.9460000005;235900000.0;55220000.0;0
lusearch-fix;OPEN;Epsilon;3;3597073.684000001;219040000.0;53720000.0;0
pmd;Graal;default;3;4781520.513;281220000.0;66420000.0;0
pmd;Graal;G1;3;4445662.389;282430000.0;65040000.00000001;0
pmd;Graal;5Parallel;3;4826610.802;286900000.0;68390000.0;0
pmd;Graal;5Concurent;3;4812198.386;284040000.0;66910000.0;0
pmd;Graal;1Parallel;3;4901549.204;296430000.0;71070000.0;0
pmd;Graal;1Concurent;3;4783948.557999998;279570000.0;65780000.0;0
pmd;Graal;DisableExplicitGC;3;4794788.036;285660000.0;66170000.0;0
pmd;Graal;ParallelCG;3;4696076.208000001;285930000.0;66069999.99999999;0
pmd;Graal;ParallelOldGC;3;4698869.118;281710000.0;65739999.99999999;0
pmd;J9;default;3;4382464.127;235730000.0;53510000.0;0
pmd;J9;ConcurrentScavenge;3;4271252.281;235180000.0;52360000.0;0
pmd;J9;ScvNoAdaptiveTenure;3;3998300.664;222450000.0;49430000.0;0
pmd;J9;Balanced;3;4273700.238;236930000.0;55340000.0;0
pmd;J9;Gencon;3;4158060.008;222150000.0;50260000.0;0
pmd;J9;Metronome;3;4485384.259;246220000.0;56100000.0;0
pmd;J9;Nogc;3;4132974.646;221170000.0;49770000.0;0
pmd;J9;Optavgpause;3;4568029.77;250480000.0;60940000.0;0
pmd;J9;Optthruput;3;4251393.103;228310000.0;51740000.0;0
pmd;OPEN;default;3;4839413.4070000015;306390000.0;70340000.0;0
pmd;OPEN;G1;3;4808893.331;308620000.0;73550000.0;0
pmd;OPEN;5Parallel;3;4911775.784999998;321490000.0;75120000.0;0
pmd;OPEN;5Concurent;3;4758615.994;308280000.0;71090000.0;0
pmd;OPEN;1Parallel;3;5163611.675000002;333100000.0;76780000.0;0
pmd;OPEN;1Concurent;3;4911891.496;321370000.0;73580000.0;0
pmd;OPEN;DisableExplicitGC;3;4882203.946;314220000.0;73240000.0;0
pmd;OPEN;ParallelCG;3;4757182.177;299270000.0;68940000.0;0
pmd;OPEN;ParallelOldGC;3;4903313.733;325440000.0;75830000.0;0
pmd;OPEN;SerialGC;3;4804283.757;308950000.0;70920000.0;0
pmd;OPEN;Epsilon;3;5252327.123;325380000.0;76380000.0;0
sunflow;Graal;default;3;4506617.0090000015;324760000.0;69900000.0;0
sunflow;Graal;G1;3;4864806.426;345920000.0;72320000.0;0
sunflow;Graal;5Parallel;3;4501279.921;317170000.0;68260000.0;0
sunflow;Graal;5Concurent;3;4523106.207;313430000.0;69100000.0;0
sunflow;Graal;1Parallel;3;4847238.426;327980000.0;72040000.0;0
sunflow;Graal;1Concurent;3;5027548.761;362260000.0;77920000.0;0
sunflow;Graal;DisableExplicitGC;3;4526092.284;310580000.0;67130000.0;0
sunflow;Graal;ParallelCG;3;4827968.069;340310000.0;72710000.0;0
sunflow;Graal;ParallelOldGC;3;4927793.557;345280000.0;74680000.0;0
sunflow;J9;default;3;6993073.292;531750000.0;110390000.0;0
sunflow;J9;ConcurrentScavenge;3;6836783.0249999985;524270000.0;108320000.0;0
sunflow;J9;ScvNoAdaptiveTenure;3;6534445.433999999;485860000.0;100480000.0;0
sunflow;J9;Balanced;3;7063965.502;548070000.0;112400000.0;0
sunflow;J9;Gencon;3;7726442.204;591430000.0;119700000.0;0
sunflow;J9;Metronome;3;5777193.989;412870000.0;79410000.0;0
sunflow;J9;Nogc;3;6559868.284;488170000.0;96510000.0;0
sunflow;J9;Optavgpause;3;7528732.207;539660000.0;110720000.0;0
sunflow;J9;Optthruput;3;5766200.290999998;421030000.0;84380000.0;0
sunflow;OPEN;default;3;4748419.9909999985;342420000.0;71720000.0;0
sunflow;OPEN;G1;3;4277638.028;304280000.0;65569999.99999999;0
sunflow;OPEN;5Parallel;3;4757556.896000001;345050000.0;70510000.0;0
sunflow;OPEN;5Concurent;3;4672022.963;328730000.0;68840000.0;0
sunflow;OPEN;1Parallel;3;4598743.88;322220000.0;67670000.0;0
sunflow;OPEN;1Concurent;3;4431713.206;321130000.0;68810000.0;0
sunflow;OPEN;DisableExplicitGC;3;4528625.499000002;336310000.0;72330000.0;0
sunflow;OPEN;ParallelCG;3;4375267.34;306530000.0;66640000.0;0
sunflow;OPEN;ParallelOldGC;3;4557439.375;345120000.0;72500000.0;0
sunflow;OPEN;SerialGC;3;5027456.82;362320000.0;77290000.0;0
sunflow;OPEN;Epsilon;3;3747990.255;206790000.0;49190000.0;0
avrora;Graal;default;4;76430359.216;4165050000.0;993990000.0;0
avrora;Graal;G1;4;77262863.31199999;4241320000.0;1006820000.0;0
avrora;Graal;5Parallel;4;74840591.86400001;4053030000.0;973570000.0;0
avrora;Graal;5Concurent;4;76257672.80700001;4114740000.0;992570000.0;0
avrora;Graal;1Parallel;4;72686396.93;3712070000.0;944110000.0;0
avrora;Graal;1Concurent;4;76782875.409;4211740000.0;1000290000.0;0
avrora;Graal;DisableExplicitGC;4;76045694.693;4162120000.0;991060000.0;0
avrora;Graal;ParallelCG;4;72842140.17799999;3689730000.0;947270000.0;0
avrora;Graal;ParallelOldGC;4;72443113.951;3819260000.0;943010000.0;0
avrora;J9;default;4;34803967.46;2272160000.0;466280000.0;0
avrora;J9;ConcurrentScavenge;4;33697770.99;2193540000.0;452360000.0;0
avrora;J9;ScvNoAdaptiveTenure;4;35528589.154;2343840000.0;481220000.0;0
avrora;J9;Balanced;4;33506004.276;2169620000.0;451190000.0;0
avrora;J9;Gencon;4;34801255.022;2288610000.0;472570000.0;0
avrora;J9;Metronome;4;33111003.909;2163980000.0;442280000.0;0
avrora;J9;Nogc;4;34466368.195999995;2243250000.0;461070000.0;0
avrora;J9;Optavgpause;4;35220101.915;2282920000.0;474740000.0;0
avrora;J9;Optthruput;4;33977730.765;2213310000.0;459200000.0;0
avrora;OPEN;default;4;75839911.11999999;4116250000.0;989050000.0;0
avrora;OPEN;G1;4;74058156.514;3965010000.0;964740000.0;0
avrora;OPEN;5Parallel;4;77107757.31899999;4224820000.0;1005410000.0;0
avrora;OPEN;5Concurent;4;75885014.037;4114450000.0;993200000.0;0
avrora;OPEN;1Parallel;4;76563348.573;4195150000.0;997480000.0;0
avrora;OPEN;1Concurent;4;75503580.53799999;4126620000.0;983160000.0;0
avrora;OPEN;DisableExplicitGC;4;75006269.171;4098100000.000001;977950000.0;0
avrora;OPEN;ParallelCG;4;72506544.878;3824050000.0;946760000.0;0
avrora;OPEN;ParallelOldGC;4;77590357.10499999;4267180000.000001;1012710000.0;0
avrora;OPEN;SerialGC;4;78008045.439;4274040000.0;1017540000.0;0
avrora;OPEN;Epsilon;4;74405664.42799999;4011020000.0;970510000.0;0
h2;Graal;default;4;38411318.859;1857380000.0;515300000.0;0
h2;Graal;G1;4;38850926.66100001;1924810000.0;519830000.00000006;0
h2;Graal;5Parallel;4;39118425.475;1912770000.0;525900000.0;0
h2;Graal;5Concurent;4;37808332.235;1820870000.0;502080000.0;0
h2;Graal;1Parallel;4;42263711.442;2090720000.0;569880000.0;0
h2;Graal;1Concurent;4;40442866.449;1952000000.0;544630000.0;0
h2;Graal;DisableExplicitGC;4;38016909.466;1838050000.0;507980000.0;0
h2;Graal;ParallelCG;4;38663409.875;1937020000.0;517340000.00000006;0
h2;Graal;ParallelOldGC;4;38004374.29;1932840000.0;509310000.0;0
h2;J9;default;4;36444036.475999996;2046280000.0;488410000.0;0
h2;J9;ConcurrentScavenge;4;45176576.979;2311240000.0;600640000.0;0
h2;J9;ScvNoAdaptiveTenure;4;39958273.474;2122180000.0;537670000.0;0
h2;J9;Balanced;4;42456017.688;2113540000.0;560950000.0;0
h2;J9;Gencon;4;41953358.986;2124470000.0;557950000.0;0
h2;J9;Metronome;4;50054637.507;2563200000.0;662500000.0;0
h2;J9;Nogc;4;44060942.69;2093100000.0;579100000.0;0
h2;J9;Optavgpause;4;38535634.952;1963020000.0;508560000.0;0
h2;J9;Optthruput;4;42819371.13;2110010000.0;563220000.0;0
h2;OPEN;default;4;33295031.305000003;1662460000.0;440110000.0;0
h2;OPEN;G1;4;36275798.574;1794730000.0;483680000.0;0
h2;OPEN;5Parallel;4;31967733.738;1645750000.0;425840000.0;0
h2;OPEN;5Concurent;4;32362169.372;1605500000.0;430240000.0;0
h2;OPEN;1Parallel;4;37250225.389;1865170000.0;491420000.0;0
h2;OPEN;1Concurent;4;34718702.771;1680710000.0;461270000.0;0
h2;OPEN;DisableExplicitGC;4;34125913.235;1680570000.0;449390000.0;0
h2;OPEN;ParallelCG;4;30307548.548;1519210000.0;400140000.0;0
h2;OPEN;ParallelOldGC;4;33209929.303000007;1651200000.0;443530000.0;0
h2;OPEN;SerialGC;4;35623752.3;1693240000.0;472820000.0;0
h2;OPEN;Epsilon;4;13669943.226;697390000.0;180550000.0;0
lusearch;Graal;default;4;3081746.902;181210000.0;43640000.0;0
lusearch;Graal;G1;4;3171270.4639999997;201670000.0;48610000.0;0
lusearch;Graal;5Parallel;4;3012620.65;187230000.0;45490000.0;0
lusearch;Graal;5Concurent;4;3234112.918;196580000.0;45060000.0;0
lusearch;Graal;1Parallel;4;3033652.086;177710000.0;44020000.0;0
lusearch;Graal;1Concurent;4;2925738.394000001;172550000.0;42190000.0;0
lusearch;Graal;DisableExplicitGC;4;3226635.4680000003;185660000.0;44950000.0;0
lusearch;Graal;ParallelCG;4;3171394.145;190480000.0;46050000.0;0
lusearch;Graal;ParallelOldGC;4;3033649.357;182730000.0;43800000.0;0
lusearch;J9;default;4;3471030.452;206790000.0;44600000.0;0
lusearch;J9;ConcurrentScavenge;4;3513247.7290000007;215710000.0;44630000.0;0
lusearch;J9;ScvNoAdaptiveTenure;4;3220317.0489999996;187740000.0;40270000.0;0
lusearch;J9;Balanced;4;4669357.131;270820000.0;57690000.0;0
lusearch;J9;Gencon;4;3308417.883000001;192900000.0;41270000.0;0
lusearch;J9;Metronome;4;3768530.913;226510000.0;47730000.0;0
lusearch;J9;Nogc;4;3657926.0760000004;232380000.0;48280000.0;0
lusearch;J9;Optavgpause;4;3671510.815;208590000.0;46660000.0;0
lusearch;J9;Optthruput;4;3948492.475;231960000.0;48180000.0;0
lusearch;OPEN;default;4;4089858.643;288870000.0;65019999.99999999;0
lusearch;OPEN;G1;4;3536317.142;245930000.0;57160000.0;0
lusearch;OPEN;5Parallel;4;4077367.345;280130000.0;61870000.0;0
lusearch;OPEN;5Concurent;4;3284987.37;216750000.0;51450000.0;0
lusearch;OPEN;1Parallel;4;3427203.296;200820000.0;46140000.0;0
lusearch;OPEN;1Concurent;4;3196879.058;211890000.0;48760000.0;0
lusearch;OPEN;DisableExplicitGC;4;3410695.3170000007;229470000.0;53250000.0;0
lusearch;OPEN;ParallelCG;4;3536947.276;241610000.0;54090000.0;0
lusearch;OPEN;ParallelOldGC;4;3571923.5500000007;244430000.0;55490000.0;0
lusearch;OPEN;SerialGC;4;3660734.516;245450000.0;57090000.0;0
lusearch;OPEN;Epsilon;4;3891353.922;244650000.0;57650000.0;0
lusearch-fix;Graal;default;4;2927453.624;179180000.0;42740000.0;0
lusearch-fix;Graal;G1;4;3039654.2180000003;182240000.0;44500000.0;0
lusearch-fix;Graal;5Parallel;4;3153141.0560000003;188320000.0;46540000.0;0
lusearch-fix;Graal;5Concurent;4;3279384.501;196550000.0;48300000.0;0
lusearch-fix;Graal;1Parallel;4;3189341.493;193820000.0;47460000.0;0
lusearch-fix;Graal;1Concurent;4;3018552.9080000008;190140000.0;46440000.0;0
lusearch-fix;Graal;DisableExplicitGC;4;3057259.566;185900000.0;45360000.0;0
lusearch-fix;Graal;ParallelCG;4;3191473.307;207740000.0;49980000.0;0
lusearch-fix;Graal;ParallelOldGC;4;3302908.528;181050000.0;44840000.0;0
lusearch-fix;J9;default;4;3300087.1089999997;196180000.0;41130000.0;0
lusearch-fix;J9;ConcurrentScavenge;4;3413392.3910000003;206480000.0;44000000.0;0
lusearch-fix;J9;ScvNoAdaptiveTenure;4;3654123.1569999997;213470000.0;45700000.0;0
lusearch-fix;J9;Balanced;4;4381220.635;267730000.00000003;55820000.0;0
lusearch-fix;J9;Gencon;4;3584135.6780000003;199520000.0;43270000.0;0
lusearch-fix;J9;Metronome;4;3953727.4689999996;245980000.0;52010000.0;0
lusearch-fix;J9;Nogc;4;3634800.348;224990000.0;46230000.0;0
lusearch-fix;J9;Optavgpause;4;3908770.395;214860000.0;49510000.0;0
lusearch-fix;J9;Optthruput;4;4009183.809;239250000.0;50110000.0;0
lusearch-fix;OPEN;default;4;3484470.86;231100000.0;53480000.0;0
lusearch-fix;OPEN;G1;4;4008758.754;278360000.0;62550000.0;0
lusearch-fix;OPEN;5Parallel;4;3536692.771;245490000.0;57300000.0;0
lusearch-fix;OPEN;5Concurent;4;3439007.47;226610000.0;52070000.0;0
lusearch-fix;OPEN;1Parallel;4;3909096.62;248460000.0;56240000.0;0
lusearch-fix;OPEN;1Concurent;4;3544030.0480000004;236120000.0;54260000.0;0
lusearch-fix;OPEN;DisableExplicitGC;4;3307566.105;219370000.0;51430000.0;0
lusearch-fix;OPEN;ParallelCG;4;3735876.0360000003;249610000.0;55980000.0;0
lusearch-fix;OPEN;ParallelOldGC;4;3599011.649;246590000.0;57610000.0;0
lusearch-fix;OPEN;SerialGC;4;3748375.3189999997;243640000.0;58680000.0;0
lusearch-fix;OPEN;Epsilon;4;3888251.25;240410000.0;58250000.0;0
pmd;Graal;default;4;4598732.155;276300000.0;65129999.99999999;0
pmd;Graal;G1;4;4936767.563;279110000.0;66680000.00000001;0
pmd;Graal;5Parallel;4;4749830.942;280990000.0;66530000.0;0
pmd;Graal;5Concurent;4;4652394.078000002;276460000.0;65140000.0;0
pmd;Graal;1Parallel;4;5044887.141;296060000.0;70300000.0;0
pmd;Graal;1Concurent;4;4946796.881;295590000.0;69290000.0;0
pmd;Graal;DisableExplicitGC;4;4785651.965;283950000.0;67060000.0;0
pmd;Graal;ParallelCG;4;4883472.176;292930000.0;68400000.0;0
pmd;Graal;ParallelOldGC;4;4792467.1510000015;274310000.0;64090000.0;0
pmd;J9;default;4;4301205.476;229820000.0;52350000.0;0
pmd;J9;ConcurrentScavenge;4;4322799.5830000015;228420000.0;51940000.0;0
pmd;J9;ScvNoAdaptiveTenure;4;4221298.508;226020000.0;52150000.0;0
pmd;J9;Balanced;4;4293161.652;237390000.0;53450000.0;0
pmd;J9;Gencon;4;4417791.868;234580000.0;54440000.0;0
pmd;J9;Metronome;4;4318877.791999999;235650000.0;53670000.0;0
pmd;J9;Nogc;4;4044821.874;216860000.0;49030000.0;0
pmd;J9;Optavgpause;4;4598372.931;250700000.0;58730000.0;0
pmd;J9;Optthruput;4;4167182.559;222320000.0;50710000.0;0
pmd;OPEN;default;4;4789671.0770000005;319910000.0;74340000.0;0
pmd;OPEN;G1;4;4731072.789;309750000.0;72660000.0;0
pmd;OPEN;5Parallel;4;4996336.9860000005;315770000.0;73840000.0;0
pmd;OPEN;5Concurent;4;4897943.2760000015;315290000.0;73620000.0;0
pmd;OPEN;1Parallel;4;4991330.896000001;335580000.0;76120000.0;0
pmd;OPEN;1Concurent;4;4736699.674;315600000.0;73120000.0;0
pmd;OPEN;DisableExplicitGC;4;4734077.426;311920000.0;71820000.0;0
pmd;OPEN;ParallelCG;4;4728225.353999999;300570000.0;69210000.0;0
pmd;OPEN;ParallelOldGC;4;4725244.669000002;316350000.0;74760000.0;0
pmd;OPEN;SerialGC;4;4831415.5200000005;308920000.0;71790000.0;0
pmd;OPEN;Epsilon;4;5347666.120999998;336510000.0;79320000.0;0
sunflow;Graal;default;4;4493843.785;321620000.0;68760000.0;0
sunflow;Graal;G1;4;4641278.606000002;331000000.0;72090000.0;0
sunflow;Graal;5Parallel;4;5126484.0249999985;360910000.0;76530000.0;0
sunflow;Graal;5Concurent;4;5352650.665;375540000.0;78660000.0;0
sunflow;Graal;1Parallel;4;4709337.339000002;312110000.0;69130000.0;0
sunflow;Graal;1Concurent;4;5013837.29;354850000.0;76510000.0;0
sunflow;Graal;DisableExplicitGC;4;4447616.438999999;322200000.0;69800000.0;0
sunflow;Graal;ParallelCG;4;4710316.548;329280000.0;70530000.0;0
sunflow;Graal;ParallelOldGC;4;4431018.657;307780000.0;67550000.0;0
sunflow;J9;default;4;6569324.89;484740000.0;101370000.0;0
sunflow;J9;ConcurrentScavenge;4;6888266.482000001;508900000.0;107760000.0;0
sunflow;J9;ScvNoAdaptiveTenure;4;6626298.120999998;492230000.0;101020000.0;0
sunflow;J9;Balanced;4;6969281.577000001;534280000.0;111520000.0;0
sunflow;J9;Gencon;4;7328798.422;546550000.0;115690000.0;0
sunflow;J9;Metronome;4;6505970.14;467770000.0;89620000.0;0
sunflow;J9;Nogc;4;6656484.404;488810000.0;97990000.0;0
sunflow;J9;Optavgpause;4;6804976.705;476730000.0;98310000.0;0
sunflow;J9;Optthruput;4;5958993.017000001;422840000.0;86850000.0;0
sunflow;OPEN;default;4;5073272.355;363620000.0;74850000.0;0
sunflow;OPEN;G1;4;4954756.948;363950000.0;74830000.0;0
sunflow;OPEN;5Parallel;4;4558613.787;322560000.0;67690000.0;0
sunflow;OPEN;5Concurent;4;4723629.7919999985;349070000.0;73670000.0;0
sunflow;OPEN;1Parallel;4;4767874.608;330610000.0;69490000.0;0
sunflow;OPEN;1Concurent;4;4868627.464000002;349800000.0;73600000.0;0
sunflow;OPEN;DisableExplicitGC;4;4524386.274;322670000.0;68920000.0;0
sunflow;OPEN;ParallelCG;4;4579211.247;332500000.0;73030000.0;0
