benchmark;jvm;options;iteration;duration;CPU;DRAM
fj-kmeans;11.0.9.j9-adpt;default;1;2271360.693;99400000.0;23640000.0
fj-kmeans;11.0.9.hs-adpt;default;1;2093052.508;80340000.0;21020000.0
fj-kmeans;8.0.275.j9-adpt;default;1;2172252.8630000004;91700000.0;22320000.0
fj-kmeans;8.0.275.hs-adpt;default;1;2078045.8699999999;79260000.0;20710000.0
fj-kmeans;11.0.8-albba;default;1;2049105.6090000002;79260000.0;20840000.0
fj-kmeans;8u272-albba;default;1;2013914.684;77450000.0;20600000.0
fj-kmeans;15.0.1-amzn;default;1;1842399.808;76200000.0;20720000.0
fj-kmeans;11.0.9-amzn;default;1;2147542.3880000003;82190000.0;22080000.0
fj-kmeans;8.0.275-amzn;default;1;2023214.8689999997;78600000.0;21210000.0
fj-kmeans;15.0.1-zulu;default;1;1851977.528;75220000.0;18840000.0
fj-kmeans;14.0.2-zulu;default;1;1771348.02;66230000.00000001;17440000.0
fj-kmeans;13.0.5-zulu;default;1;1925001.035;71800000.0;18810000.0
fj-kmeans;12.0.2-zulu;default;1;2045460.82;79670000.0;20980000.0
fj-kmeans;11.0.9-zulu;default;1;2067279.69;79240000.0;21210000.0
fj-kmeans;10.0.2-zulu;default;1;2149730.93;84060000.0;22240000.0
fj-kmeans;9.0.7-zulu;default;1;2169042.239;86210000.0;22780000.0
fj-kmeans;8.0.272-zulu;default;1;2053230.8920000002;96020000.0;25700000.0
fj-kmeans;15.0.1-librca;default;1;1834374.033;73740000.0;19790000.0
fj-kmeans;14.0.2-librca;default;1;1835323.332;69000000.0;18220000.0
fj-kmeans;13.0.2-librca;default;1;1867675.4749999999;69760000.0;18700000.0
fj-kmeans;12.0.2-librca;default;1;2029697.0050000001;79670000.0;21130000.0
fj-kmeans;11.0.9-librca;default;1;2033998.355;78340000.0;20900000.0
fj-kmeans;8.0.275-librca;default;1;2035715.449;77520000.0;20800000.0
fj-kmeans;20.2.0.r11-grl;default;1;1980445.664;85920000.0;22030000.0
fj-kmeans;20.2.0.r8-grl;default;1;2029758.028;79010000.0;20630000.0
fj-kmeans;19.3.4.r11-grl;default;1;2081932.0819999997;80250000.0;20800000.0
fj-kmeans;19.3.4.r8-grl;default;1;2050623.0140000002;80190000.0;21230000.0
fj-kmeans;15.0.1-open;default;1;1875480.016;69440000.0;17980000.0
fj-kmeans;14.0.2-open;default;1;1801486.065;73040000.0;18260000.0
fj-kmeans;13.0.2-open;default;1;1847171.936;71580000.0;19200000.0
fj-kmeans;12.0.2-open;default;1;1981634.831;76820000.0;20460000.0
fj-kmeans;11.0.2-open;default;1;2100398.848;80970000.0;21610000.0
fj-kmeans;10.0.2-open;default;1;2144088.8619999997;84920000.0;22390000.0
fj-kmeans;9.0.4-open;default;1;2150044.6520000002;86000000.0;22600000.0
fj-kmeans;8.0.265-open;default;1;2075663.1749999998;81290000.0;21560000.0
fj-kmeans;20.2.0.0-mandrel;default;1;2037807.715;81940000.0;20960000.0
fj-kmeans;15.0.1-sapmchn;default;1;1815596.648;69900000.0;18220000.0
fj-kmeans;14.0.2-sapmchn;default;1;1853854.5550000002;74950000.0;20290000.0
fj-kmeans;13.0.2-sapmchn;default;1;1842091.511;69850000.0;18540000.0
fj-kmeans;12.0.2-sapmchn;default;1;1942353.376;74690000.0;20160000.0
fj-kmeans;11.0.9-sapmchn;default;1;2023057.4200000002;81040000.0;21040000.0
fj-kmeans;11.0.9-trava;default;1;1959610.382;76680000.0;20610000.0
fj-kmeans;8.0.232-trava;default;1;1910476.562;88520000.0;23380000.0
neo4j;15.0.1.j9-adpt;default;1;81562094.409;4694270000.0;1175780000.0
neo4j;15.0.1.hs-adpt;default;1;82255525.059;5126950000.0;1216930000.0
neo4j;14.0.2.j9-adpt;default;1;84953157.317;5027510000.0;1232230000.0
neo4j;14.0.2.hs-adpt;default;1;81132242.14400001;5028080000.0;1199250000.0
neo4j;13.0.2.j9-adpt;default;1;87466627.421;5187590000.0;1263300000.0
neo4j;13.0.2.hs-adpt;default;1;83174874.259;5078930000.0;1224010000.0
neo4j;12.0.2.j9-adpt;default;1;87791810.435;5221600000.0;1279380000.0
neo4j;12.0.2.hs-adpt;default;1;80878022.299;5126990000.0;1184620000.0
neo4j;11.0.9.j9-adpt;default;1;77247161.018;4568080000.0;1112490000.0
neo4j;11.0.9.hs-adpt;default;1;83171479.181;5246560000.0;1224630000.0
neo4j;8.0.275.j9-adpt;default;1;79738949.801;4740280000.0;1159390000.0
neo4j;8.0.275.hs-adpt;default;1;63205043.256000005;3898970000.0;966730000.0
neo4j;11.0.8-albba;default;1;80836740.423;5068840000.0;1184170000.0
neo4j;8u272-albba;default;1;66962262.620000005;4109510000.0;1027480000.0
neo4j;15.0.1-amzn;default;1;80127854.03;5014710000.0;1186170000.0
neo4j;11.0.9-amzn;default;1;83710029.19500001;5242640000.0;1230610000.0
neo4j;8.0.275-amzn;default;1;60698304.011;3706360000.0;928870000.0
neo4j;15.0.1-zulu;default;1;80616303.526;5002690000.0;1190530000.0
neo4j;14.0.2-zulu;default;1;80455431.20899999;5018940000.0;1182060000.0
neo4j;13.0.5-zulu;default;1;82787688.975;5104400000.0;1208790000.0
neo4j;12.0.2-zulu;default;1;81844181.922;5055130000.0;1199980000.0
neo4j;11.0.9-zulu;default;1;61486743.438;3875750000.0;925380000.0
neo4j;10.0.2-zulu;default;1;78685660.948;4759870000.0;1174480000.0
neo4j;9.0.7-zulu;default;1;66661033.241;4130939999.9999995;1005630000.0
neo4j;8.0.272-zulu;default;1;59997296.521000005;3608820000.0;914700000.0
neo4j;15.0.1-librca;default;1;80173268.54300001;4970740000.0;1186790000.0
neo4j;14.0.2-librca;default;1;83929836.02600001;5164290000.0;1232620000.0
neo4j;13.0.2-librca;default;1;84157313.287;5172190000.0;1237830000.0
neo4j;12.0.2-librca;default;1;80075961.50400001;5033100000.0;1180000000.0
neo4j;11.0.9-librca;default;1;82915608.462;5233450000.0;1224480000.0
neo4j;8.0.275-librca;default;1;61769089.813999996;3745880000.0;943360000.0
neo4j;20.2.0.r11-grl;default;1;59665422.722;3537250000.0;896090000.0
neo4j;20.2.0.r8-grl;default;1;62965907.576;3820950000.0;970870000.0
neo4j;19.3.4.r11-grl;default;1;59502761.726;3606710000.0;889940000.0
neo4j;19.3.4.r8-grl;default;1;60398871.689;3680590000.0;937620000.0
neo4j;15.0.1-open;default;1;82302953.341;5111560000.0;1221070000.0
neo4j;14.0.2-open;default;1;79625793.44600001;4984090000.0;1179380000.0
neo4j;13.0.2-open;default;1;82067491.125;5034480000.0;1203430000.0
neo4j;12.0.2-open;default;1;83315912.12099999;5051430000.0;1222010000.0
neo4j;11.0.2-open;default;1;60916534.552;3820090000.0;914810000.0
neo4j;10.0.2-open;default;1;71571464.814;4455820000.0;1079880000.0
neo4j;9.0.4-open;default;1;79365918.567;4796010000.0;1187210000.0
neo4j;8.0.265-open;default;1;65032925.347;3935650000.0;987790000.0
neo4j;20.2.0.0-mandrel;default;1;68277966.38700001;4198740000.0;1024619999.9999999
neo4j;15.0.1-sapmchn;default;1;82517138.81400001;5113680000.0;1215570000.0
neo4j;14.0.2-sapmchn;default;1;80916187.58299999;4978140000.0;1190560000.0
neo4j;13.0.2-sapmchn;default;1;82705067.675;5041190000.0;1211510000.0
neo4j;12.0.2-sapmchn;default;1;86452211.597;5327440000.0;1263960000.0
neo4j;11.0.9-sapmchn;default;1;84157228.43800001;5329880000.0;1243660000.0
neo4j;11.0.9-trava;default;1;82509511.75400001;5213050000.0;1214200000.0
neo4j;8.0.232-trava;default;1;78697306.29699999;4244370000.0;1160450000.0
philosopher;15.0.1.j9-adpt;default;1;2474440.705;114430000.0;27360000.0
philosopher;15.0.1.hs-adpt;default;1;1863256.3639999998;72030000.0;19080000.0
philosopher;14.0.2.j9-adpt;default;1;2325177.967;104180000.0;24980000.0
philosopher;14.0.2.hs-adpt;default;1;1939886.135;75800000.0;19760000.0
philosopher;13.0.2.j9-adpt;default;1;2405396.7909999997;104910000.0;25720000.0
philosopher;13.0.2.hs-adpt;default;1;1932781.903;74840000.0;19370000.0
philosopher;12.0.2.j9-adpt;default;1;2382978.4209999996;104660000.0;26150000.0
philosopher;12.0.2.hs-adpt;default;1;2086492.979;87990000.0;22420000.0
philosopher;11.0.9.j9-adpt;default;1;2414610.848;104440000.0;25490000.0
philosopher;11.0.9.hs-adpt;default;1;2043733.2559999998;87980000.0;23570000.0
philosopher;8.0.275.j9-adpt;default;1;2102657.605;92800000.0;22480000.0
philosopher;8.0.275.hs-adpt;default;1;2103733.736;82220000.0;21690000.0
philosopher;11.0.8-albba;default;1;2119046.5039999997;83230000.0;22020000.0
philosopher;8u272-albba;default;1;2151138.4269999997;88330000.0;22550000.0
philosopher;15.0.1-amzn;default;1;2205044.367;80480000.0;21900000.0
philosopher;11.0.9-amzn;default;1;2155080.441;86230000.0;22140000.0
philosopher;8.0.275-amzn;default;1;2269154.58;85580000.0;22790000.0
philosopher;15.0.1-zulu;default;1;1936096.193;73880000.0;19290000.0
philosopher;14.0.2-zulu;default;1;1942298.536;75360000.0;19690000.0
philosopher;13.0.5-zulu;default;1;1979906.1469999999;79580000.0;21160000.0
philosopher;12.0.2-zulu;default;1;2219552.284;96400000.0;24950000.0
philosopher;11.0.9-zulu;default;1;2181512.065;90300000.0;23300000.0
philosopher;10.0.2-zulu;default;1;2305921.8970000003;93940000.0;24340000.0
philosopher;9.0.7-zulu;default;1;2283121.4009999996;92200000.0;24270000.0
philosopher;8.0.272-zulu;default;1;2181321.331;85600000.0;22630000.0
philosopher;15.0.1-librca;default;1;1921010.7510000002;74740000.0;19810000.0
philosopher;14.0.2-librca;default;1;1882532.534;77970000.0;19630000.0
philosopher;13.0.2-librca;default;1;1934168.8630000001;75270000.0;19690000.0
philosopher;12.0.2-librca;default;1;2109178.482;85720000.0;22200000.0
philosopher;11.0.9-librca;default;1;2273340.5059999996;88020000.0;23510000.0
philosopher;8.0.275-librca;default;1;2109301.684;88700000.0;23430000.0
philosopher;20.2.0.r11-grl;default;1;2137115.5;88780000.0;22120000.0
philosopher;20.2.0.r8-grl;default;1;2436854.975;91970000.0;24390000.0
philosopher;19.3.4.r11-grl;default;1;2356521.704;89120000.0;23700000.0
philosopher;19.3.4.r8-grl;default;1;2189913.378;87550000.0;22820000.0
philosopher;15.0.1-open;default;1;1922186.003;72870000.0;19280000.0
philosopher;14.0.2-open;default;1;1944860.518;74350000.0;19050000.0
philosopher;13.0.2-open;default;1;1933815.4409999999;76420000.0;20020000.0
philosopher;12.0.2-open;default;1;2073665.1940000001;91230000.0;22770000.0
philosopher;11.0.2-open;default;1;2118488.858;84520000.0;22000000.0
philosopher;10.0.2-open;default;1;2342082.603;90880000.0;23800000.0
philosopher;9.0.4-open;default;1;2269508.789;91710000.0;23890000.0
philosopher;8.0.265-open;default;1;2191842.321;86380000.0;22810000.0
philosopher;20.2.0.0-mandrel;default;1;2101664.82;83980000.0;22460000.0
philosopher;15.0.1-sapmchn;default;1;1939357.323;92960000.0;22680000.0
philosopher;14.0.2-sapmchn;default;1;2225791.113;89040000.0;23990000.0
philosopher;13.0.2-sapmchn;default;1;2017828.8270000003;76830000.0;20190000.0
philosopher;12.0.2-sapmchn;default;1;2113499.5;83350000.0;21930000.0
philosopher;11.0.9-sapmchn;default;1;2397474.159;91170000.0;24210000.0
philosopher;11.0.9-trava;default;1;2180280.11;86100000.0;22820000.0
philosopher;8.0.232-trava;default;1;2132061.2290000003;90040000.0;22830000.0
reactors;15.0.1.j9-adpt;default;1;52569218.919999994;3225700000.0;778470000.0
reactors;15.0.1.hs-adpt;default;1;45908176.627000004;2768030000.0;698250000.0
reactors;14.0.2.j9-adpt;default;1;52800528.38200001;3239700000.0;779480000.0
reactors;14.0.2.hs-adpt;default;1;46293870.381;2796740000.0;701320000.0
reactors;13.0.2.j9-adpt;default;1;51196230.16;3131300000.0;751030000.0
reactors;13.0.2.hs-adpt;default;1;47142165.764;2823210000.0;705510000.0
reactors;12.0.2.j9-adpt;default;1;90081284.043;5777150000.0;1303500000.0
reactors;12.0.2.hs-adpt;default;1;88991617.532;5706430000.0;1288200000.0
reactors;11.0.9.j9-adpt;default;1;56149946.758;3633660000.0;843140000.0
reactors;11.0.9.hs-adpt;default;1;91792189.436;5875490000.0;1335920000.0
reactors;8.0.275.j9-adpt;default;1;87234638.13399999;5816940000.0;1319180000.0
reactors;8.0.275.hs-adpt;default;1;79814821.15699999;5062000000.0;1155320000.0
reactors;11.0.8-albba;default;1;88563586.67099999;5640260000.0;1287220000.0
reactors;8u272-albba;default;1;89330658.662;5731660000.0;1316490000.0
reactors;15.0.1-amzn;default;1;45034347.095;2738330000.0;692240000.0
reactors;11.0.9-amzn;default;1;86662983.99;5605410000.0;1281850000.0
reactors;8.0.275-amzn;default;1;80053058.111;5019710000.0;1158180000.0
reactors;15.0.1-zulu;default;1;46195898.517000005;2835590000.0;712050000.0
reactors;14.0.2-zulu;default;1;49157088.328999996;3019670000.0;758200000.0
reactors;13.0.5-zulu;default;1;47300269.091;2850840000.0;713590000.0
reactors;12.0.2-zulu;default;1;84351519.214;5325690000.0;1219510000.0
reactors;11.0.9-zulu;default;1;92697964.295;5912020000.0;1343950000.0
reactors;10.0.2-zulu;default;1;44466474.658;2761580000.0;689540000.0
reactors;9.0.7-zulu;default;1;45886410.831;2791650000.0;698150000.0
reactors;8.0.272-zulu;default;1;88460072.12400001;5562460000.0;1267110000.0
reactors;15.0.1-librca;default;1;47862053.335;2910050000.0;728510000.0
reactors;14.0.2-librca;default;1;43611831.664;2674410000.0;667390000.0
reactors;13.0.2-librca;default;1;46476153.348;2799880000.0;691790000.0
reactors;12.0.2-librca;default;1;89301236.64;5694060000.0;1295300000.0
reactors;11.0.9-librca;default;1;85813218.67;5437120000.0;1247960000.0
reactors;8.0.275-librca;default;1;73273107.038;4697950000.0;1080930000.0
reactors;20.2.0.r11-grl;default;1;84105947.426;5286600000.0;1219320000.0
reactors;20.2.0.r8-grl;default;1;70292774.46700001;4467560000.0;1026250000.0
reactors;19.3.4.r11-grl;default;1;81155876.268;5101380000.0;1169130000.0
reactors;19.3.4.r8-grl;default;1;75490214.711;4801710000.0;1099950000.0
reactors;15.0.1-open;default;1;46572232.259;2804200000.0;694560000.0
reactors;14.0.2-open;default;1;45130568.07;2721520000.0;683140000.0
reactors;13.0.2-open;default;1;48304402.508;2881930000.0;725980000.0
reactors;12.0.2-open;default;1;90223533.421;5796050000.0;1316860000.0
reactors;11.0.2-open;default;1;91672956.74499999;5855370000.0;1339750000.0
reactors;10.0.2-open;default;1;46345399.934;2808430000.0;701690000.0
reactors;9.0.4-open;default;1;41933978.441999994;2553150000.0;643560000.0
reactors;8.0.265-open;default;1;76060272.862;4801750000.0;1107420000.0
reactors;20.2.0.0-mandrel;default;1;91224441.84699999;5922820000.0;1345980000.0
reactors;15.0.1-sapmchn;default;1;45724133.614;2810590000.0;703770000.0
reactors;14.0.2-sapmchn;default;1;44595442.063999996;2671480000.0;666820000.0
reactors;13.0.2-sapmchn;default;1;45027298.516;2714910000.0;667120000.0
reactors;12.0.2-sapmchn;default;1;93252516.25299999;5937610000.0;1361080000.0
reactors;11.0.9-sapmchn;default;1;87858330.791;5646000000.0;1284230000.0
reactors;11.0.9-trava;default;1;89449632.521;5739380000.0;1301080000.0
reactors;8.0.232-trava;default;1;114264711.288;6876170000.0;1612900000.0
scrabble;15.0.1.j9-adpt;default;1;11511583.846;765020000.0;176530000.0
scrabble;15.0.1.hs-adpt;default;1;6949119.338;546730000.0;127380000.0
scrabble;14.0.2.j9-adpt;default;1;13259233.809;882280000.0;201790000.0
scrabble;14.0.2.hs-adpt;default;1;6198882.709000001;509190000.0;118870000.0
scrabble;13.0.2.j9-adpt;default;1;13105320.731;923990000.0;202870000.0
scrabble;13.0.2.hs-adpt;default;1;6108607.685;490010000.0;113630000.0
scrabble;12.0.2.j9-adpt;default;1;13394385.729;876660000.0;202040000.0
scrabble;12.0.2.hs-adpt;default;1;6369915.481;500860000.0;118000000.0
scrabble;11.0.9.j9-adpt;default;1;12669375.638;852510000.0;195330000.0
scrabble;11.0.9.hs-adpt;default;1;7180452.954;540010000.0;127730000.0
scrabble;8.0.275.j9-adpt;default;1;11458910.805;798350000.0;177890000.0
scrabble;8.0.275.hs-adpt;default;1;15657248.555000002;1360970000.0;264079999.99999997
scrabble;11.0.8-albba;default;1;6580809.904999999;511470000.0;120120000.0
scrabble;8u272-albba;default;1;10343509.239;652910000.0;169800000.0
scrabble;15.0.1-amzn;default;1;6724925.589;526570000.00000006;122820000.0
scrabble;11.0.9-amzn;default;1;6497773.033;517880000.0;121760000.0
scrabble;8.0.275-amzn;default;1;15669960.965;1349800000.0;263070000.0
scrabble;15.0.1-zulu;default;1;6866757.222;544290000.0;126250000.0
scrabble;14.0.2-zulu;default;1;6208867.702;517110000.0;119870000.0
scrabble;13.0.5-zulu;default;1;6139147.776;496050000.0;114410000.0
scrabble;12.0.2-zulu;default;1;6529266.648;505470000.0;118890000.0
scrabble;11.0.9-zulu;default;1;6406326.467999999;504990000.0;118920000.0
scrabble;10.0.2-zulu;default;1;7144992.029;570470000.0;131210000.00000001
scrabble;9.0.7-zulu;default;1;10974685.231;699650000.0;179430000.0
scrabble;8.0.272-zulu;default;1;15383497.451;1330400000.0;260649999.99999997
scrabble;15.0.1-librca;default;1;6983124.721;558150000.0;127070000.0
scrabble;14.0.2-librca;default;1;6385476.033;527240000.0;121690000.0
scrabble;13.0.2-librca;default;1;6357870.615999999;510740000.0;116560000.0
scrabble;12.0.2-librca;default;1;6436250.681;504640000.0;118500000.0
scrabble;11.0.9-librca;default;1;6450991.538000001;506610000.0;119450000.0
scrabble;8.0.275-librca;default;1;15715548.277;1377590000.0;265490000.0
scrabble;20.2.0.r11-grl;default;1;6327128.1049999995;465970000.0;111800000.0
scrabble;20.2.0.r8-grl;default;1;15174238.735;1308240000.0;254420000.0
scrabble;19.3.4.r11-grl;default;1;6416910.681;495370000.0;118500000.0
scrabble;19.3.4.r8-grl;default;1;14956357.456999999;1272450000.0;246640000.0
scrabble;15.0.1-open;default;1;6766170.862;538660000.0;124380000.0
scrabble;14.0.2-open;default;1;6181994.579000001;512539999.99999994;121100000.0
scrabble;13.0.2-open;default;1;6309577.31;514159999.99999994;120180000.0
scrabble;12.0.2-open;default;1;6489671.0940000005;508030000.0;118940000.0
scrabble;11.0.2-open;default;1;6880774.068;557330000.0;128289999.99999999
scrabble;10.0.2-open;default;1;7445087.100000001;598640000.0;137900000.0
scrabble;9.0.4-open;default;1;10359787.135;675570000.0;171250000.0
scrabble;8.0.265-open;default;1;15307394.486;1331350000.0;260380000.0
scrabble;20.2.0.0-mandrel;default;1;6686035.695;519679999.99999994;121220000.0
scrabble;15.0.1-sapmchn;default;1;6830156.427;539590000.0;124310000.0
scrabble;14.0.2-sapmchn;default;1;6252172.9180000005;517190000.00000006;120050000.0
scrabble;13.0.2-sapmchn;default;1;6175126.778;500610000.0;115340000.0
scrabble;12.0.2-sapmchn;default;1;6512103.054;524960000.00000006;119660000.0
scrabble;11.0.9-sapmchn;default;1;6481549.1620000005;510090000.0;119820000.0
scrabble;11.0.9-trava;default;1;6740557.683999999;542210000.0;125340000.0
scrabble;8.0.232-trava;default;1;10114972.200000001;626170000.0;162790000.0
avrora;15.0.1.j9-adpt;default;2;36703319.517;2519360000.0;495460000.0
avrora;15.0.1.hs-adpt;default;2;73882546.979;4167439999.9999995;968170000.0
avrora;14.0.2.j9-adpt;default;2;35340721.772;2413960000.0;480140000.0
avrora;14.0.2.hs-adpt;default;2;76488150.912;4376860000.0;1002320000.0
avrora;13.0.2.j9-adpt;default;2;35483185.919;2399970000.0;477470000.0
avrora;13.0.2.hs-adpt;default;2;74624685.23;4211910000.0;977610000.0
avrora;12.0.2.j9-adpt;default;2;35531371.113;2450770000.0;480440000.0
avrora;12.0.2.hs-adpt;default;2;74075305.942;4159770000.0000005;970070000.0
avrora;11.0.9.j9-adpt;default;2;35598499.65;2458370000.0;481690000.0
avrora;11.0.9.hs-adpt;default;2;75352984.773;4339080000.0;990030000.0
avrora;8.0.275.j9-adpt;default;2;34857684.105;2416970000.0;473110000.0
avrora;8.0.275.hs-adpt;default;2;77949226.42199999;4476940000.0;1023640000.0
avrora;11.0.8-albba;default;2;77041158.685;4447440000.0;1010710000.0
avrora;8u272-albba;default;2;75145069.27600001;4029860000.0;984740000.0
avrora;15.0.1-amzn;default;2;75899119.872;4375640000.0;998050000.0
avrora;11.0.9-amzn;default;2;75018202.77100001;4254700000.0;985790000.0
avrora;8.0.275-amzn;default;2;74256846.785;4059890000.0;972980000.0
avrora;15.0.1-zulu;default;2;76604997.338;4420410000.0;1006640000.0
avrora;14.0.2-zulu;default;2;76327937.10599999;4410710000.0;1004130000.0
avrora;13.0.5-zulu;default;2;74313175.142;4210569999.9999995;974370000.0
avrora;12.0.2-zulu;default;2;73828410.547;4088500000.0;969720000.0
avrora;11.0.9-zulu;default;2;74957338.061;4277840000.0;983000000.0
avrora;10.0.2-zulu;default;2;67893271.10399999;3556740000.0;888720000.0
avrora;9.0.7-zulu;default;2;75222426.13900001;4172270000.0000005;988050000.0
avrora;8.0.272-zulu;default;2;73046176.294;3836920000.0;956300000.0
avrora;15.0.1-librca;default;2;76117376.003;4294729999.9999995;998990000.0
avrora;14.0.2-librca;default;2;75437175.10700001;4327040000.0;990680000.0
avrora;13.0.2-librca;default;2;76865535.26599999;4414670000.0;1006700000.0
avrora;12.0.2-librca;default;2;76664585.113;4394850000.0;1007350000.0
avrora;11.0.9-librca;default;2;75476468.845;4356660000.0;990110000.0
avrora;8.0.275-librca;default;2;78643310.795;4526350000.0;1032380000.0000001
avrora;20.2.0.r11-grl;default;2;68060286.56799999;3658270000.0;891540000.0
